Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell type]	Characteristics[time]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[infect]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[spike sequence file]	Comment[spike concentration file]	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[time]	Unit[time unit]	Term Source REF	Term Accession Number	Factor Value[infect]	Factor Value[cell type]
1771-026-190-C11	ERS1064269	SAMEA3877135	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C11	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C11	sequencing assay	ERX1348666	1771-026-190-C11.fastq.gz	1771-026-190-C11.fastq.gz	ERR1277079	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1277079/ERR1277079_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C12	ERS1064270	SAMEA3877136	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C12	sequencing assay	ERX1348667	1771-026-190-C12.fastq.gz	1771-026-190-C12.fastq.gz	ERR1277080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1277080/ERR1277080_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C12	ERS1064270	SAMEA3877136	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C12	sequencing assay	ERX1348667	1771-026-190-C12.fastq.gz	1771-026-190-C12.fastq.gz	ERR1277080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1277080/ERR1277080_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C2	ERS1064271	SAMEA3877137	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C2	sequencing assay	ERX1348668	1771-026-190-C2.fastq.gz	1771-026-190-C2.fastq.gz	ERR1277081	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1277081/ERR1277081_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C2	ERS1064271	SAMEA3877137	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C2	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C2	sequencing assay	ERX1348668	1771-026-190-C2.fastq.gz	1771-026-190-C2.fastq.gz	ERR1277081	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1277081/ERR1277081_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C3	ERS1064272	SAMEA3877138	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C3	sequencing assay	ERX1348669	1771-026-190-C3.fastq.gz	1771-026-190-C3.fastq.gz	ERR1277082	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1277082/ERR1277082_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C3	ERS1064272	SAMEA3877138	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C3	sequencing assay	ERX1348669	1771-026-190-C3.fastq.gz	1771-026-190-C3.fastq.gz	ERR1277082	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1277082/ERR1277082_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C5	ERS1064273	SAMEA3877139	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C5	sequencing assay	ERX1348670	1771-026-190-C5.fastq.gz	1771-026-190-C5.fastq.gz	ERR1277083	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1277083/ERR1277083_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C5	ERS1064273	SAMEA3877139	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C5	sequencing assay	ERX1348670	1771-026-190-C5.fastq.gz	1771-026-190-C5.fastq.gz	ERR1277083	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1277083/ERR1277083_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C6	ERS1064274	SAMEA3877140	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C6	sequencing assay	ERX1348671	1771-026-190-C6.fastq.gz	1771-026-190-C6.fastq.gz	ERR1277084	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1277084/ERR1277084_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C6	ERS1064274	SAMEA3877140	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C6	sequencing assay	ERX1348671	1771-026-190-C6.fastq.gz	1771-026-190-C6.fastq.gz	ERR1277084	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1277084/ERR1277084_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C8	ERS1064275	SAMEA3877141	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C8	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C8	sequencing assay	ERX1348672	1771-026-190-C8.fastq.gz	1771-026-190-C8.fastq.gz	ERR1277085	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1277085/ERR1277085_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C8	ERS1064275	SAMEA3877141	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C8	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C8	sequencing assay	ERX1348672	1771-026-190-C8.fastq.gz	1771-026-190-C8.fastq.gz	ERR1277085	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/005/ERR1277085/ERR1277085_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C9	ERS1064276	SAMEA3877142	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C9	sequencing assay	ERX1348673	1771-026-190-C9.fastq.gz	1771-026-190-C9.fastq.gz	ERR1277086	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1277086/ERR1277086_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-C9	ERS1064276	SAMEA3877142	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-C9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-C9	sequencing assay	ERX1348673	1771-026-190-C9.fastq.gz	1771-026-190-C9.fastq.gz	ERR1277086	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/006/ERR1277086/ERR1277086_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D1	ERS1064277	SAMEA3877143	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D1	sequencing assay	ERX1348674	1771-026-190-D1.fastq.gz	1771-026-190-D1.fastq.gz	ERR1277087	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1277087/ERR1277087_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D1	ERS1064277	SAMEA3877143	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D1	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D1	sequencing assay	ERX1348674	1771-026-190-D1.fastq.gz	1771-026-190-D1.fastq.gz	ERR1277087	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/007/ERR1277087/ERR1277087_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D10	ERS1064278	SAMEA3877144	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D10	sequencing assay	ERX1348675	1771-026-190-D10.fastq.gz	1771-026-190-D10.fastq.gz	ERR1277088	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1277088/ERR1277088_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D10	ERS1064278	SAMEA3877144	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D10	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D10	sequencing assay	ERX1348675	1771-026-190-D10.fastq.gz	1771-026-190-D10.fastq.gz	ERR1277088	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/008/ERR1277088/ERR1277088_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D11	ERS1064279	SAMEA3877145	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D11	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D11	sequencing assay	ERX1348676	1771-026-190-D11.fastq.gz	1771-026-190-D11.fastq.gz	ERR1277089	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1277089/ERR1277089_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D11	ERS1064279	SAMEA3877145	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D11	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D11	sequencing assay	ERX1348676	1771-026-190-D11.fastq.gz	1771-026-190-D11.fastq.gz	ERR1277089	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/009/ERR1277089/ERR1277089_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D12	ERS1064280	SAMEA3877146	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D12	sequencing assay	ERX1348677	1771-026-190-D12.fastq.gz	1771-026-190-D12.fastq.gz	ERR1277090	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1277090/ERR1277090_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D12	ERS1064280	SAMEA3877146	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D12	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D12	sequencing assay	ERX1348677	1771-026-190-D12.fastq.gz	1771-026-190-D12.fastq.gz	ERR1277090	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/000/ERR1277090/ERR1277090_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D3	ERS1064281	SAMEA3877147	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D3	sequencing assay	ERX1348678	1771-026-190-D3.fastq.gz	1771-026-190-D3.fastq.gz	ERR1277091	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1277091/ERR1277091_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D3	ERS1064281	SAMEA3877147	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D3	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D3	sequencing assay	ERX1348678	1771-026-190-D3.fastq.gz	1771-026-190-D3.fastq.gz	ERR1277091	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/001/ERR1277091/ERR1277091_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D5	ERS1064282	SAMEA3877148	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D5	sequencing assay	ERX1348679	1771-026-190-D5.fastq.gz	1771-026-190-D5.fastq.gz	ERR1277092	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1277092/ERR1277092_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D5	ERS1064282	SAMEA3877148	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D5	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D5	sequencing assay	ERX1348679	1771-026-190-D5.fastq.gz	1771-026-190-D5.fastq.gz	ERR1277092	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/002/ERR1277092/ERR1277092_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D6	ERS1064283	SAMEA3877149	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D6	sequencing assay	ERX1348680	1771-026-190-D6.fastq.gz	1771-026-190-D6.fastq.gz	ERR1277093	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1277093/ERR1277093_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D6	ERS1064283	SAMEA3877149	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D6	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D6	sequencing assay	ERX1348680	1771-026-190-D6.fastq.gz	1771-026-190-D6.fastq.gz	ERR1277093	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/003/ERR1277093/ERR1277093_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D9	ERS1064284	SAMEA3877150	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D9	sequencing assay	ERX1348681	1771-026-190-D9.fastq.gz	1771-026-190-D9.fastq.gz	ERR1277094	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1277094/ERR1277094_1.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
1771-026-190-D9	ERS1064284	SAMEA3877150	Mus musculus	CD4+ T cell	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	cell	P-MTAB-48473	Tapio Lonnberg, Kylie James	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg, Kylie James	1771-026-190-D9	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	1771-026-190-D9	sequencing assay	ERX1348681	1771-026-190-D9.fastq.gz	1771-026-190-D9.fastq.gz	ERR1277094	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR127/004/ERR1277094/ERR1277094_2.fastq.gz	2	day	EFO	UO_0000033	Plasmodium chabaudi chabaudi AS	CD4+ T cell
